company_name,weight,total_length,start_area,end_area,price
실버퀵,5,150,안산,종로,25
실버퀵,5,150,성남,종로,20
실버퀵,5,150,일산,종로,20
실버퀵,5,150,의정부,종로,20
실버퀵,5,150,강남,중구,14
실버퀵,5,150,강동,중구,14
실버퀵,5,150,강북,중구,14
실버퀵,5,150,강서,중구,15
실버퀵,5,150,관악,중구,14
실버퀵,5,150,광진,중구,14
실버퀵,5,150,구로,중구,14
실버퀵,5,150,금천,중구,15
실버퀵,5,150,노원,중구,14
실버퀵,5,150,도봉,중구,14
실버퀵,5,150,동대문,중구,13
실버퀵,5,150,동작,중구,14
실버퀵,5,150,마포,중구,14
실버퀵,5,150,서대문,중구,14
실버퀵,5,150,서초,중구,14
실버퀵,5,150,성동,중구,13
실버퀵,5,150,성북,중구,13
실버퀵,5,150,송파,중구,14
실버퀵,5,150,양천,중구,15
실버퀵,5,150,영등포,중구,14
실버퀵,5,150,용산,중구,13
실버퀵,5,150,은평,중구,14
실버퀵,5,150,종로,중구,12
실버퀵,5,150,중구,중구,11
실버퀵,5,150,중랑,중구,15
실버퀵,5,150,부천,중구,20
실버퀵,5,150,인천,중구,25
실버퀵,5,150,안양,중구,19
실버퀵,5,150,수원,중구,25
실버퀵,5,150,안산,중구,25
실버퀵,5,150,성남,중구,20
실버퀵,5,150,일산,중구,20
실버퀵,5,150,의정부,중구,20
실버퀵,5,150,강남,중랑,15
실버퀵,5,150,강동,중랑,15
실버퀵,5,150,강북,중랑,13
실버퀵,5,150,강서,중랑,16
실버퀵,5,150,관악,중랑,16
실버퀵,5,150,광진,중랑,14
실버퀵,5,150,구로,중랑,16
실버퀵,5,150,금천,중랑,16
실버퀵,5,150,노원,중랑,14
실버퀵,5,150,도봉,중랑,14
실버퀵,5,150,동대문,중랑,14
실버퀵,5,150,동작,중랑,15
실버퀵,5,150,마포,중랑,15
실버퀵,5,150,서대문,중랑,15
실버퀵,5,150,서초,중랑,15
실버퀵,5,150,성동,중랑,13
실버퀵,5,150,성북,중랑,14
실버퀵,5,150,송파,중랑,14
실버퀵,5,150,양천,중랑,16
실버퀵,5,150,영등포,중랑,16
실버퀵,5,150,용산,중랑,15
실버퀵,5,150,은평,중랑,16
실버퀵,5,150,종로,중랑,15
실버퀵,5,150,중구,중랑,15
실버퀵,5,150,중랑,중랑,11
실버퀵,5,150,부천,중랑,24
실버퀵,5,150,인천,중랑,29
실버퀵,5,150,안양,중랑,22
실버퀵,5,150,수원,중랑,27
실버퀵,5,150,안산,중랑,27
실버퀵,5,150,성남,중랑,22
실버퀵,5,150,일산,중랑,24
실버퀵,5,150,의정부,중랑,19
실버퀵,5,150,강남,부천,20
실버퀵,5,150,강동,부천,22
실버퀵,5,150,강북,부천,23
실버퀵,5,150,강서,부천,17
실버퀵,5,150,관악,부천,17
실버퀵,5,150,광진,부천,22
실버퀵,5,150,구로,부천,16
실버퀵,5,150,금천,부천,19
실버퀵,5,150,노원,부천,24
실버퀵,5,150,도봉,부천,24
실버퀵,5,150,동대문,부천,20
실버퀵,5,150,동작,부천,19
실버퀵,5,150,마포,부천,18
실버퀵,5,150,서대문,부천,18
실버퀵,5,150,서초,부천,20
실버퀵,5,150,성동,부천,21
실버퀵,5,150,성북,부천,22
실버퀵,5,150,송파,부천,22
실버퀵,5,150,양천,부천,17
실버퀵,5,150,영등포,부천,16
실버퀵,5,150,용산,부천,18
실버퀵,5,150,은평,부천,22
실버퀵,5,150,종로,부천,20
실버퀵,5,150,중구,부천,20
실버퀵,5,150,중랑,부천,24
실버퀵,5,150,부천,부천,11
실버퀵,5,150,인천,부천,18
실버퀵,5,150,안양,부천,19
실버퀵,5,150,수원,부천,25
실버퀵,5,150,안산,부천,25
실버퀵,5,150,성남,부천,27
실버퀵,5,150,일산,부천,29
실버퀵,5,150,의정부,부천,27
실버퀵,5,150,강남,인천,25
실버퀵,5,150,강동,인천,27
실버퀵,5,150,강북,인천,26
실버퀵,5,150,강서,인천,22
실버퀵,5,150,관악,인천,22
실버퀵,5,150,광진,인천,27
실버퀵,5,150,구로,인천,21
실버퀵,5,150,금천,인천,24
실버퀵,5,150,노원,인천,29
실버퀵,5,150,도봉,인천,29
실버퀵,5,150,동대문,인천,27
실버퀵,5,150,동작,인천,24
실버퀵,5,150,마포,인천,23
실버퀵,5,150,서대문,인천,23
실버퀵,5,150,서초,인천,25
실버퀵,5,150,성동,인천,26
실버퀵,5,150,성북,인천,27
실버퀵,5,150,송파,인천,27
실버퀵,5,150,양천,인천,22
실버퀵,5,150,영등포,인천,22
실버퀵,5,150,용산,인천,23
실버퀵,5,150,은평,인천,27
실버퀵,5,150,종로,인천,25
실버퀵,5,150,중구,인천,25
실버퀵,5,150,중랑,인천,29
실버퀵,5,150,부천,인천,18
실버퀵,5,150,인천,인천,11
실버퀵,5,150,안양,인천,24
실버퀵,5,150,수원,인천,30
실버퀵,5,150,안산,인천,30
실버퀵,5,150,성남,인천,32
실버퀵,5,150,일산,인천,35
실버퀵,5,150,의정부,인천,32
실버퀵,5,150,강남,안양,19
실버퀵,5,150,강동,안양,21
실버퀵,5,150,강북,안양,22
실버퀵,5,150,강서,안양,22
실버퀵,5,150,관악,안양,16
실버퀵,5,150,광진,안양,22
실버퀵,5,150,구로,안양,16
실버퀵,5,150,금천,안양,14
실버퀵,5,150,노원,안양,23
실버퀵,5,150,도봉,안양,23
실버퀵,5,150,동대문,안양,21
실버퀵,5,150,동작,안양,17
실버퀵,5,150,마포,안양,18
실버퀵,5,150,서대문,안양,20
실버퀵,5,150,서초,안양,19
실버퀵,5,150,성동,안양,21
실버퀵,5,150,성북,안양,21
실버퀵,5,150,송파,안양,21
실버퀵,5,150,양천,안양,16
실버퀵,5,150,영등포,안양,16
실버퀵,5,150,용산,안양,17
실버퀵,5,150,은평,안양,21
실버퀵,5,150,종로,안양,19
실버퀵,5,150,중구,안양,19
실버퀵,5,150,중랑,안양,22
실버퀵,5,150,부천,안양,19
실버퀵,5,150,인천,안양,24
실버퀵,5,150,안양,안양,11
실버퀵,5,150,수원,안양,17
실버퀵,5,150,안산,안양,17
실버퀵,5,150,성남,안양,25
실버퀵,5,150,일산,안양,27
실버퀵,5,150,의정부,안양,27
실버퀵,5,150,강남,수원,25
실버퀵,5,150,강동,수원,27
실버퀵,5,150,강북,수원,27
실버퀵,5,150,강서,수원,18
실버퀵,5,150,관악,수원,24
실버퀵,5,150,광진,수원,27
실버퀵,5,150,구로,수원,21
실버퀵,5,150,금천,수원,19
실버퀵,5,150,노원,수원,29
실버퀵,5,150,도봉,수원,29
실버퀵,5,150,동대문,수원,27
실버퀵,5,150,동작,수원,23
실버퀵,5,150,마포,수원,24
실버퀵,5,150,서대문,수원,24
실버퀵,5,150,서초,수원,25
실버퀵,5,150,성동,수원,27
실버퀵,5,150,성북,수원,27
실버퀵,5,150,송파,수원,27
실버퀵,5,150,양천,수원,22
실버퀵,5,150,영등포,수원,22
실버퀵,5,150,용산,수원,23
실버퀵,5,150,은평,수원,27
실버퀵,5,150,종로,수원,25
실버퀵,5,150,중구,수원,25
실버퀵,5,150,중랑,수원,27
실버퀵,5,150,부천,수원,25
실버퀵,5,150,인천,수원,30
실버퀵,5,150,안양,수원,17
실버퀵,5,150,수원,수원,11
실버퀵,5,150,안산,수원,22
실버퀵,5,150,성남,수원,21
실버퀵,5,150,일산,수원,33
실버퀵,5,150,의정부,수원,32
실버퀵,5,150,강남,안산,25
실버퀵,5,150,강동,안산,27
실버퀵,5,150,강북,안산,27
실버퀵,5,150,강서,안산,24
실버퀵,5,150,관악,안산,22
실버퀵,5,150,광진,안산,27
실버퀵,5,150,구로,안산,21
실버퀵,5,150,금천,안산,19
실버퀵,5,150,노원,안산,29
실버퀵,5,150,도봉,안산,29
실버퀵,5,150,동대문,안산,27
실버퀵,5,150,동작,안산,23
실버퀵,5,150,마포,안산,24
실버퀵,5,150,서대문,안산,25
실버퀵,5,150,서초,안산,25
실버퀵,5,150,성동,안산,27
실버퀵,5,150,성북,안산,27
실버퀵,5,150,송파,안산,27
실버퀵,5,150,양천,안산,22
실버퀵,5,150,영등포,안산,22
실버퀵,5,150,용산,안산,23
실버퀵,5,150,은평,안산,27
실버퀵,5,150,종로,안산,25
실버퀵,5,150,중구,안산,25
실버퀵,5,150,중랑,안산,27
실버퀵,5,150,부천,안산,25
실버퀵,5,150,인천,안산,30
실버퀵,5,150,안양,안산,17
실버퀵,5,150,수원,안산,22
실버퀵,5,150,안산,안산,11
실버퀵,5,150,성남,안산,32
실버퀵,5,150,일산,안산,33
실버퀵,5,150,의정부,안산,32
실버퀵,5,150,강남,성남,17
실버퀵,5,150,강동,성남,19
실버퀵,5,150,강북,성남,23
실버퀵,5,150,강서,성남,24
실버퀵,5,150,관악,성남,19
실버퀵,5,150,광진,성남,19
실버퀵,5,150,구로,성남,21
실버퀵,5,150,금천,성남,22
실버퀵,5,150,노원,성남,24
실버퀵,5,150,도봉,성남,24
실버퀵,5,150,동대문,성남,22
실버퀵,5,150,동작,성남,18
실버퀵,5,150,마포,성남,22
실버퀵,5,150,서대문,성남,22
실버퀵,5,150,서초,성남,17
실버퀵,5,150,성동,성남,20
실버퀵,5,150,성북,성남,22
실버퀵,5,150,송파,성남,17
실버퀵,5,150,양천,성남,24
실버퀵,5,150,영등포,성남,23
실버퀵,5,150,용산,성남,21
실버퀵,5,150,은평,성남,23
실버퀵,5,150,종로,성남,20
실버퀵,5,150,중구,성남,20
실버퀵,5,150,중랑,성남,22
실버퀵,5,150,부천,성남,27
실버퀵,5,150,인천,성남,32
실버퀵,5,150,안양,성남,25
실버퀵,5,150,수원,성남,21
실버퀵,5,150,안산,성남,32
실버퀵,5,150,성남,성남,11
실버퀵,5,150,일산,성남,31
실버퀵,5,150,의정부,성남,27
실버퀵,5,150,강남,일산,23
실버퀵,5,150,강동,일산,25
실버퀵,5,150,강북,일산,23
실버퀵,5,150,강서,일산,24
실버퀵,5,150,관악,일산,24
실버퀵,5,150,광진,일산,22
실버퀵,5,150,구로,일산,23
실버퀵,5,150,금천,일산,25
실버퀵,5,150,노원,일산,25
실버퀵,5,150,도봉,일산,25
실버퀵,5,150,동대문,일산,22
실버퀵,5,150,동작,일산,23
실버퀵,5,150,마포,일산,22
실버퀵,5,150,서대문,일산,20
실버퀵,5,150,서초,일산,23
실버퀵,5,150,성동,일산,22
실버퀵,5,150,성북,일산,22
실버퀵,5,150,송파,일산,24
실버퀵,5,150,양천,일산,24
실버퀵,5,150,영등포,일산,23
실버퀵,5,150,용산,일산,22
실버퀵,5,150,은평,일산,16
실버퀵,5,150,종로,일산,20
실버퀵,5,150,중구,일산,20
실버퀵,5,150,중랑,일산,24
실버퀵,5,150,부천,일산,29
실버퀵,5,150,인천,일산,35
실버퀵,5,150,안양,일산,27
실버퀵,5,150,수원,일산,33
실버퀵,5,150,안산,일산,33
실버퀵,5,150,성남,일산,31
실버퀵,5,150,일산,일산,11
실버퀵,5,150,의정부,일산,25
실버퀵,5,150,강남,의정부,23
실버퀵,5,150,강동,의정부,23
실버퀵,5,150,강북,의정부,16
실버퀵,5,150,강서,의정부,24
실버퀵,5,150,관악,의정부,24
실버퀵,5,150,광진,의정부,20
실버퀵,5,150,구로,의정부,24
실버퀵,5,150,금천,의정부,25
실버퀵,5,150,노원,의정부,16
실버퀵,5,150,도봉,의정부,16
실버퀵,5,150,동대문,의정부,17
실버퀵,5,150,동작,의정부,23
실버퀵,5,150,마포,의정부,22
실버퀵,5,150,서대문,의정부,22
실버퀵,5,150,서초,의정부,24
실버퀵,5,150,성동,의정부,20
실버퀵,5,150,성북,의정부,17
실버퀵,5,150,송파,의정부,23
실버퀵,5,150,양천,의정부,25
실버퀵,5,150,영등포,의정부,23
실버퀵,5,150,용산,의정부,22
실버퀵,5,150,은평,의정부,22
실버퀵,5,150,종로,의정부,20
실버퀵,5,150,중구,의정부,20
실버퀵,5,150,중랑,의정부,19
실버퀵,5,150,부천,의정부,27
실버퀵,5,150,인천,의정부,32
실버퀵,5,150,안양,의정부,27
실버퀵,5,150,수원,의정부,32
실버퀵,5,150,안산,의정부,32
실버퀵,5,150,성남,의정부,27
실버퀵,5,150,일산,의정부,25
실버퀵,5,150,의정부,의정부,11
하나지하철,5,100,강남,강남,6
하나지하철,5,100,강동,강남,8
하나지하철,5,100,강북,강남,8
하나지하철,5,100,강서,강남,9
하나지하철,5,100,관악,강남,7
하나지하철,5,100,광진,강남,7
하나지하철,5,100,구로,강남,7
하나지하철,5,100,금천,강남,9
하나지하철,5,100,노원,강남,9
하나지하철,5,100,도봉,강남,9
하나지하철,5,100,동대문,강남,7
하나지하철,5,100,동작,강남,7
하나지하철,5,100,마포,강남,7
하나지하철,5,100,서대문,강남,8
하나지하철,5,100,서초,강남,6
하나지하철,5,100,성동,강남,7
하나지하철,5,100,성북,강남,8
하나지하철,5,100,송파,강남,7
하나지하철,5,100,양천,강남,9
하나지하철,5,100,영등포,강남,8
하나지하철,5,100,용산,강남,7
하나지하철,5,100,은평,강남,9
하나지하철,5,100,종로,강남,7
하나지하철,5,100,중구,강남,7
하나지하철,5,100,중랑,강남,7
하나지하철,5,100,부천,강남,14
하나지하철,5,100,인천,강남,19
하나지하철,5,100,안양,강남,13
하나지하철,5,100,수원,강남,19
하나지하철,5,100,안산,강남,19
하나지하철,5,100,성남,강남,11
하나지하철,5,100,일산,강남,17
하나지하철,5,100,의정부,강남,17
하나지하철,5,100,강남,강동,8
하나지하철,5,100,강동,강동,6
하나지하철,5,100,강북,강동,9
하나지하철,5,100,강서,강동,11
하나지하철,5,100,관악,강동,9
하나지하철,5,100,광진,강동,7
하나지하철,5,100,구로,강동,9
하나지하철,5,100,금천,강동,11
하나지하철,5,100,노원,강동,9
하나지하철,5,100,도봉,강동,9
하나지하철,5,100,동대문,강동,7
하나지하철,5,100,동작,강동,9
하나지하철,5,100,마포,강동,8
하나지하철,5,100,서대문,강동,8
하나지하철,5,100,서초,강동,7
하나지하철,5,100,성동,강동,7
하나지하철,5,100,성북,강동,8
하나지하철,5,100,송파,강동,7
하나지하철,5,100,양천,강동,10
하나지하철,5,100,영등포,강동,9
하나지하철,5,100,용산,강동,8
하나지하철,5,100,은평,강동,10
하나지하철,5,100,종로,강동,7
하나지하철,5,100,중구,강동,7
하나지하철,5,100,중랑,강동,8
하나지하철,5,100,부천,강동,16
하나지하철,5,100,인천,강동,21
하나지하철,5,100,안양,강동,15
하나지하철,5,100,수원,강동,21
하나지하철,5,100,안산,강동,21
하나지하철,5,100,성남,강동,13
하나지하철,5,100,일산,강동,19
하나지하철,5,100,의정부,강동,17
하나지하철,5,100,강남,강북,8
하나지하철,5,100,강동,강북,9
하나지하철,5,100,강북,강북,6
하나지하철,5,100,강서,강북,10
하나지하철,5,100,관악,강북,10
하나지하철,5,100,광진,강북,8
하나지하철,5,100,구로,강북,10
하나지하철,5,100,금천,강북,10
하나지하철,5,100,노원,강북,7
하나지하철,5,100,도봉,강북,7
하나지하철,5,100,동대문,강북,7
하나지하철,5,100,동작,강북,9
하나지하철,5,100,마포,강북,8
하나지하철,5,100,서대문,강북,8
하나지하철,5,100,서초,강북,8
하나지하철,5,100,성동,강북,7
하나지하철,5,100,성북,강북,7
하나지하철,5,100,송파,강북,9
하나지하철,5,100,양천,강북,10
하나지하철,5,100,영등포,강북,9
하나지하철,5,100,용산,강북,7
하나지하철,5,100,은평,강북,9
하나지하철,5,100,종로,강북,7
하나지하철,5,100,중구,강북,7
하나지하철,5,100,중랑,강북,7
하나지하철,5,100,부천,강북,17
하나지하철,5,100,인천,강북,20
하나지하철,5,100,안양,강북,16
하나지하철,5,100,수원,강북,21
하나지하철,5,100,안산,강북,21
하나지하철,5,100,성남,강북,17
하나지하철,5,100,일산,강북,17
하나지하철,5,100,의정부,강북,10
하나지하철,5,100,강남,강서,9
하나지하철,5,100,강동,강서,11
하나지하철,5,100,강북,강서,10
하나지하철,5,100,강서,강서,6
하나지하철,5,100,관악,강서,8
하나지하철,5,100,광진,강서,9
하나지하철,5,100,구로,강서,7
하나지하철,5,100,금천,강서,8
하나지하철,5,100,노원,강서,10
하나지하철,5,100,도봉,강서,10
하나지하철,5,100,동대문,강서,7
하나지하철,5,100,동작,강서,8
하나지하철,5,100,마포,강서,8
하나지하철,5,100,서대문,강서,8
하나지하철,5,100,서초,강서,8
하나지하철,5,100,성동,강서,9
하나지하철,5,100,성북,강서,9
하나지하철,5,100,송파,강서,10
하나지하철,5,100,양천,강서,7
하나지하철,5,100,영등포,강서,7
하나지하철,5,100,용산,강서,8
하나지하철,5,100,은평,강서,8
하나지하철,5,100,종로,강서,8
하나지하철,5,100,중구,강서,8
하나지하철,5,100,중랑,강서,10
하나지하철,5,100,부천,강서,11
하나지하철,5,100,인천,강서,14
하나지하철,5,100,안양,강서,10
하나지하철,5,100,수원,강서,16
하나지하철,5,100,안산,강서,16
하나지하철,5,100,성남,강서,18
하나지하철,5,100,일산,강서,18
하나지하철,5,100,의정부,강서,18
하나지하철,5,100,강남,관악,7
하나지하철,5,100,강동,관악,9
하나지하철,5,100,강북,관악,10
하나지하철,5,100,강서,관악,8
하나지하철,5,100,관악,관악,6
하나지하철,5,100,광진,관악,8
하나지하철,5,100,구로,관악,7
하나지하철,5,100,금천,관악,7
하나지하철,5,100,노원,관악,10
하나지하철,5,100,도봉,관악,10
하나지하철,5,100,동대문,관악,8
하나지하철,5,100,동작,관악,7
하나지하철,5,100,마포,관악,7
하나지하철,5,100,서대문,관악,8
하나지하철,5,100,서초,관악,7
하나지하철,5,100,성동,관악,8
하나지하철,5,100,성북,관악,8
하나지하철,5,100,송파,관악,8
하나지하철,5,100,양천,관악,8
하나지하철,5,100,영등포,관악,7
하나지하철,5,100,용산,관악,7
하나지하철,5,100,은평,관악,9
하나지하철,5,100,종로,관악,7
하나지하철,5,100,중구,관악,7
하나지하철,5,100,중랑,관악,9
하나지하철,5,100,부천,관악,11
하나지하철,5,100,인천,관악,16
하나지하철,5,100,안양,관악,9
하나지하철,5,100,수원,관악,15
하나지하철,5,100,안산,관악,15
하나지하철,5,100,성남,관악,13
하나지하철,5,100,일산,관악,18
하나지하철,5,100,의정부,관악,18
하나지하철,5,100,강남,광진,7
하나지하철,5,100,강동,광진,7
하나지하철,5,100,강북,광진,8
하나지하철,5,100,강서,광진,9
하나지하철,5,100,관악,광진,8
하나지하철,5,100,광진,광진,6
하나지하철,5,100,구로,광진,9
하나지하철,5,100,금천,광진,9
하나지하철,5,100,노원,광진,7
하나지하철,5,100,도봉,광진,8
하나지하철,5,100,동대문,광진,7
하나지하철,5,100,동작,광진,7
하나지하철,5,100,마포,광진,7
하나지하철,5,100,서대문,광진,7
하나지하철,5,100,서초,광진,7
하나지하철,5,100,성동,광진,7
하나지하철,5,100,성북,광진,8
하나지하철,5,100,송파,광진,7
하나지하철,5,100,양천,광진,9
하나지하철,5,100,영등포,광진,8
하나지하철,5,100,용산,광진,7
하나지하철,5,100,은평,광진,9
하나지하철,5,100,종로,광진,7
하나지하철,5,100,중구,광진,7
하나지하철,5,100,중랑,광진,7
하나지하철,5,100,부천,광진,16
하나지하철,5,100,인천,광진,21
하나지하철,5,100,안양,광진,16
하나지하철,5,100,수원,광진,21
하나지하철,5,100,안산,광진,21
하나지하철,5,100,성남,광진,13
하나지하철,5,100,일산,광진,16
하나지하철,5,100,의정부,광진,14
하나지하철,5,100,강남,구로,7
하나지하철,5,100,강동,구로,9
하나지하철,5,100,강북,구로,10
하나지하철,5,100,강서,구로,7
하나지하철,5,100,관악,구로,7
하나지하철,5,100,광진,구로,9
하나지하철,5,100,구로,구로,6
하나지하철,5,100,금천,구로,7
하나지하철,5,100,노원,구로,10
하나지하철,5,100,도봉,구로,10
하나지하철,5,100,동대문,구로,8
하나지하철,5,100,동작,구로,7
하나지하철,5,100,마포,구로,7
하나지하철,5,100,서대문,구로,8
하나지하철,5,100,서초,구로,7
하나지하철,5,100,성동,구로,8
하나지하철,5,100,성북,구로,8
하나지하철,5,100,송파,구로,8
하나지하철,5,100,양천,구로,7
하나지하철,5,100,영등포,구로,7
하나지하철,5,100,용산,구로,7
하나지하철,5,100,은평,구로,9
하나지하철,5,100,종로,구로,7
하나지하철,5,100,중구,구로,7
하나지하철,5,100,중랑,구로,9
하나지하철,5,100,부천,구로,10
하나지하철,5,100,인천,구로,15
하나지하철,5,100,안양,구로,9
하나지하철,5,100,수원,구로,15
하나지하철,5,100,안산,구로,15
하나지하철,5,100,성남,구로,15
하나지하철,5,100,일산,구로,17
하나지하철,5,100,의정부,구로,18
하나지하철,5,100,강남,금천,9
하나지하철,5,100,강동,금천,11
하나지하철,5,100,강북,금천,11
하나지하철,5,100,강서,금천,8
하나지하철,5,100,관악,금천,7
하나지하철,5,100,광진,금천,9
하나지하철,5,100,구로,금천,7
하나지하철,5,100,금천,금천,6
하나지하철,5,100,노원,금천,11
하나지하철,5,100,도봉,금천,11
하나지하철,5,100,동대문,금천,9
하나지하철,5,100,동작,금천,7
하나지하철,5,100,마포,금천,8
하나지하철,5,100,서대문,금천,9
하나지하철,5,100,서초,금천,8
하나지하철,5,100,성동,금천,9
하나지하철,5,100,성북,금천,9
하나지하철,5,100,송파,금천,9
하나지하철,5,100,양천,금천,8
하나지하철,5,100,영등포,금천,7
하나지하철,5,100,용산,금천,8
하나지하철,5,100,은평,금천,9
하나지하철,5,100,종로,금천,9
하나지하철,5,100,중구,금천,9
하나지하철,5,100,중랑,금천,10
하나지하철,5,100,부천,금천,13
하나지하철,5,100,인천,금천,18
하나지하철,5,100,안양,금천,7
하나지하철,5,100,수원,금천,13
하나지하철,5,100,안산,금천,13
하나지하철,5,100,성남,금천,16
하나지하철,5,100,일산,금천,19
하나지하철,5,100,의정부,금천,19
하나지하철,5,100,강남,노원,9
하나지하철,5,100,강동,노원,9
하나지하철,5,100,강북,노원,7
하나지하철,5,100,강서,노원,10
하나지하철,5,100,관악,노원,10
하나지하철,5,100,광진,노원,7
하나지하철,5,100,구로,노원,10
하나지하철,5,100,금천,노원,11
하나지하철,5,100,노원,노원,6
하나지하철,5,100,도봉,노원,7
하나지하철,5,100,동대문,노원,7
하나지하철,5,100,동작,노원,9
하나지하철,5,100,마포,노원,8
하나지하철,5,100,서대문,노원,8
하나지하철,5,100,서초,노원,9
하나지하철,5,100,성동,노원,7
하나지하철,5,100,성북,노원,7
하나지하철,5,100,송파,노원,9
하나지하철,5,100,양천,노원,10
하나지하철,5,100,영등포,노원,9
하나지하철,5,100,용산,노원,8
하나지하철,5,100,은평,노원,9
하나지하철,5,100,종로,노원,7
하나지하철,5,100,중구,노원,7
하나지하철,5,100,중랑,노원,7
하나지하철,5,100,부천,노원,18
하나지하철,5,100,인천,노원,23
하나지하철,5,100,안양,노원,17
하나지하철,5,100,수원,노원,23
하나지하철,5,100,안산,노원,23
하나지하철,5,100,성남,노원,18
하나지하철,5,100,일산,노원,19
하나지하철,5,100,의정부,노원,10
하나지하철,5,100,강남,도봉,9
하나지하철,5,100,강동,도봉,9
하나지하철,5,100,강북,도봉,10
하나지하철,5,100,강서,도봉,10
하나지하철,5,100,관악,도봉,10
하나지하철,5,100,광진,도봉,8
하나지하철,5,100,구로,도봉,10
하나지하철,5,100,금천,도봉,11
하나지하철,5,100,노원,도봉,7
하나지하철,5,100,도봉,도봉,6
하나지하철,5,100,동대문,도봉,7
하나지하철,5,100,동작,도봉,9
하나지하철,5,100,마포,도봉,8
하나지하철,5,100,서대문,도봉,9
하나지하철,5,100,서초,도봉,9
하나지하철,5,100,성동,도봉,8
하나지하철,5,100,성북,도봉,10
하나지하철,5,100,송파,도봉,9
하나지하철,5,100,양천,도봉,10
하나지하철,5,100,영등포,도봉,9
하나지하철,5,100,용산,도봉,8
하나지하철,5,100,은평,도봉,9
하나지하철,5,100,종로,도봉,7
하나지하철,5,100,중구,도봉,7
하나지하철,5,100,중랑,도봉,7
하나지하철,5,100,부천,도봉,18
하나지하철,5,100,인천,도봉,23
하나지하철,5,100,안양,도봉,17
하나지하철,5,100,수원,도봉,23
하나지하철,5,100,안산,도봉,23
하나지하철,5,100,성남,도봉,18
하나지하철,5,100,일산,도봉,19
하나지하철,5,100,의정부,도봉,10
하나지하철,5,100,강남,동대문,7
하나지하철,5,100,강동,동대문,7
하나지하철,5,100,강북,동대문,7
하나지하철,5,100,강서,동대문,9
하나지하철,5,100,관악,동대문,8
하나지하철,5,100,광진,동대문,7
하나지하철,5,100,구로,동대문,8
하나지하철,5,100,금천,동대문,9
하나지하철,5,100,노원,동대문,7
하나지하철,5,100,도봉,동대문,7
하나지하철,5,100,동대문,동대문,6
하나지하철,5,100,동작,동대문,7
하나지하철,5,100,마포,동대문,7
하나지하철,5,100,서대문,동대문,7
하나지하철,5,100,서초,동대문,7
하나지하철,5,100,성동,동대문,7
하나지하철,5,100,성북,동대문,7
하나지하철,5,100,송파,동대문,8
하나지하철,5,100,양천,동대문,9
하나지하철,5,100,영등포,동대문,7
하나지하철,5,100,용산,동대문,7
하나지하철,5,100,은평,동대문,8
하나지하철,5,100,종로,동대문,7
하나지하철,5,100,중구,동대문,7
하나지하철,5,100,중랑,동대문,7
하나지하철,5,100,부천,동대문,16
하나지하철,5,100,인천,동대문,21
하나지하철,5,100,안양,동대문,15
하나지하철,5,100,수원,동대문,21
하나지하철,5,100,안산,동대문,21
하나지하철,5,100,성남,동대문,16
하나지하철,5,100,일산,동대문,16
하나지하철,5,100,의정부,동대문,11
하나지하철,5,100,강남,동작,7
하나지하철,5,100,강동,동작,9
하나지하철,5,100,강북,동작,9
하나지하철,5,100,강서,동작,8
하나지하철,5,100,관악,동작,7
하나지하철,5,100,광진,동작,7
하나지하철,5,100,구로,동작,7
하나지하철,5,100,금천,동작,7
하나지하철,5,100,노원,동작,9
하나지하철,5,100,도봉,동작,9
하나지하철,5,100,동대문,동작,7
하나지하철,5,100,동작,동작,6
하나지하철,5,100,마포,동작,7
하나지하철,5,100,서대문,동작,8
하나지하철,5,100,서초,동작,7
하나지하철,5,100,성동,동작,7
하나지하철,5,100,성북,동작,8
하나지하철,5,100,송파,동작,8
하나지하철,5,100,양천,동작,8
하나지하철,5,100,영등포,동작,7
하나지하철,5,100,용산,동작,7
하나지하철,5,100,은평,동작,9
하나지하철,5,100,종로,동작,7
하나지하철,5,100,중구,동작,7
하나지하철,5,100,중랑,동작,8
하나지하철,5,100,부천,동작,13
하나지하철,5,100,인천,동작,18
하나지하철,5,100,안양,동작,11
하나지하철,5,100,수원,동작,17
하나지하철,5,100,안산,동작,17
하나지하철,5,100,성남,동작,12
하나지하철,5,100,일산,동작,17
하나지하철,5,100,의정부,동작,17
하나지하철,5,100,강남,마포,7
하나지하철,5,100,강동,마포,8
하나지하철,5,100,강북,마포,8
하나지하철,5,100,강서,마포,8
하나지하철,5,100,관악,마포,7
하나지하철,5,100,광진,마포,7
하나지하철,5,100,구로,마포,7
하나지하철,5,100,금천,마포,8
하나지하철,5,100,노원,마포,8
하나지하철,5,100,도봉,마포,8
하나지하철,5,100,동대문,마포,7
하나지하철,5,100,동작,마포,7
하나지하철,5,100,마포,마포,6
하나지하철,5,100,서대문,마포,7
하나지하철,5,100,서초,마포,7
하나지하철,5,100,성동,마포,7
하나지하철,5,100,성북,마포,7
하나지하철,5,100,송파,마포,8
하나지하철,5,100,양천,마포,7
하나지하철,5,100,영등포,마포,7
하나지하철,5,100,용산,마포,7
하나지하철,5,100,은평,마포,7
하나지하철,5,100,종로,마포,7
하나지하철,5,100,중구,마포,7
하나지하철,5,100,중랑,마포,8
하나지하철,5,100,부천,마포,12
하나지하철,5,100,인천,마포,17
하나지하철,5,100,안양,마포,12
하나지하철,5,100,수원,마포,18
하나지하철,5,100,안산,마포,18
하나지하철,5,100,성남,마포,14
